,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol,date
512,1523577600,7882.5,8240.4,7741.0,7919.9,10669.79,85369373.4,force_direct,,2018-04-13
513,1523664000,8004.9,8215.3,7816.2,7882.5,5013.23,40223543.44,force_direct,,2018-04-14
514,1523750400,8363.3,8422.0,7996.6,8004.9,4067.85,33622367.38,force_direct,,2018-04-15
515,1523836800,8057.1,8429.8,7902.0,8363.3,5906.44,47795235.36,force_direct,,2018-04-16
516,1523923200,7893.1,8181.4,7800.3,8057.1,5248.81,42100414.28,force_direct,,2018-04-17
517,1524009600,8170.0,8308.0,7865.0,7893.1,5577.12,45037922.77,force_direct,,2018-04-18
518,1524096000,8275.7,8308.0,8099.7,8170.0,3584.34,29455785.51,force_direct,,2018-04-19
519,1524182400,8875.0,8943.8,8226.0,8275.7,7749.4,66051644.56,force_direct,,2018-04-20
520,1524268800,8944.6,9075.0,8629.3,8875.0,5034.7,44445138.68,force_direct,,2018-04-21
521,1524355200,8811.8,9072.0,8760.5,8944.6,4049.61,36112803.37,force_direct,,2018-04-22
522,1524441600,8954.1,9032.1,8784.9,8811.8,4291.09,38240373.04,force_direct,,2018-04-23
523,1524528000,9661.7,9749.0,8947.0,8954.1,8904.03,83167068.15,force_direct,,2018-04-24
524,1524614400,8855.7,9750.0,8767.0,9661.7,14049.13,129135661.83,force_direct,,2018-04-25
525,1524700800,9291.4,9300.0,8555.0,8855.7,7802.76,69298006.15,force_direct,,2018-04-26
526,1524787200,8917.8,9381.9,8891.8,9291.4,6208.28,57074925.63,force_direct,,2018-04-27
527,1524873600,9339.2,9437.2,8865.0,8917.8,4802.24,44457108.37,force_direct,,2018-04-28
528,1524960000,9411.2,9538.0,9165.0,9339.2,3800.98,35608880.68,force_direct,,2018-04-29
529,1525046400,9243.2,9453.9,9110.7,9411.2,4135.41,38360106.36,force_direct,,2018-04-30
530,1525132800,9081.3,9246.5,8830.0,9243.2,5955.94,53569949.24,force_direct,,2018-05-01
531,1525219200,9217.1,9262.0,8979.0,9081.3,3877.0,35368698.52,force_direct,,2018-05-02
532,1525305600,9735.9,9799.9,9170.1,9217.1,5992.55,56820796.91,force_direct,,2018-05-03
533,1525392000,9688.9,9779.9,9511.0,9735.9,4244.29,40954173.55,force_direct,,2018-05-04
534,1525478400,9795.0,9962.0,9465.0,9688.9,4001.38,39208752.19,force_direct,,2018-05-05
535,1525564800,9604.9,9899.0,9364.0,9795.0,3174.14,30463791.42,force_direct,,2018-05-06
536,1525651200,9360.6,9626.8,9200.0,9604.9,3988.4,37231102.5,force_direct,,2018-05-07
537,1525737600,9172.7,9458.6,9050.0,9360.6,3183.76,29394154.01,force_direct,,2018-05-08
538,1525824000,9305.4,9464.1,8960.0,9172.7,4523.42,41612145.62,force_direct,,2018-05-09
539,1525910400,9011.0,9395.9,8990.5,9305.4,3114.16,28746922.16,force_direct,,2018-05-10
540,1525996800,8407.8,9011.0,8325.0,9011.0,6858.08,59405966.72,force_direct,,2018-05-11
541,1526083200,8479.0,8649.9,8223.2,8407.8,5044.45,42407877.29,force_direct,,2018-05-12
542,1526169600,8698.2,8749.6,8317.9,8479.0,3361.11,28744895.9,force_direct,,2018-05-13
543,1526256000,8660.8,8886.3,8286.3,8698.2,6018.05,51752925.94,force_direct,,2018-05-14
544,1526342400,8462.8,8862.0,8421.0,8660.8,3884.26,33454758.78,force_direct,,2018-05-15
545,1526428800,8344.9,8494.0,8077.3,8462.8,6345.08,52408880.2,force_direct,,2018-05-16
546,1526515200,8064.0,8500.0,7978.8,8344.9,4247.84,34960328.46,force_direct,,2018-05-17
547,1526601600,8231.9,8280.0,7932.5,8064.0,4061.47,32859788.86,force_direct,,2018-05-18
548,1526688000,8233.8,8394.0,8160.2,8231.9,2248.54,18571528.46,force_direct,,2018-05-19
549,1526774400,8518.9,8596.7,8147.9,8233.8,2638.34,22232231.74,force_direct,,2018-05-20
550,1526860800,8390.8,8596.5,8292.4,8518.9,2903.51,24519431.34,force_direct,,2018-05-21
551,1526947200,7989.1,8408.0,7938.4,8390.8,4213.7,34494504.27,force_direct,,2018-05-22
552,1527033600,7500.3,8038.2,7440.6,7989.1,7843.24,60557393.18,force_direct,,2018-05-23
553,1527120000,7572.0,7725.0,7255.0,7500.3,6484.49,48584333.99,force_direct,,2018-05-24
554,1527206400,7466.0,7650.0,7286.7,7572.0,4735.64,35325828.28,force_direct,,2018-05-25
555,1527292800,7330.0,7634.9,7215.0,7466.0,2485.45,18551726.44,force_direct,,2018-05-26
556,1527379200,7325.9,7388.0,7212.1,7330.0,2167.33,15814533.76,force_direct,,2018-05-27
557,1527465600,7102.6,7447.9,7070.5,7325.9,4175.66,30186598.8,force_direct,,2018-05-28
558,1527552000,7462.6,7530.3,7051.0,7102.6,4828.29,35344075.9,force_direct,,2018-05-29
559,1527638400,7374.9,7568.3,7260.0,7462.6,3761.03,27911571.95,force_direct,,2018-05-30
560,1527724800,7485.6,7599.3,7330.2,7374.9,3358.44,25199924.49,force_direct,,2018-05-31
561,1527811200,7504.2,7599.1,7350.0,7485.6,3044.98,22740428.42,force_direct,,2018-06-01
562,1527897600,7636.1,7693.6,7434.3,7504.2,2475.23,18840135.24,force_direct,,2018-06-02
563,1527984000,7716.8,7780.0,7589.4,7636.1,1953.85,15044212.17,force_direct,,2018-06-03
564,1528070400,7495.5,7759.1,7442.0,7716.8,3146.39,23784960.47,force_direct,,2018-06-04
565,1528156800,7622.0,7677.1,7350.0,7495.5,3452.39,25889004.97,force_direct,,2018-06-05
566,1528243200,7659.8,7695.0,7482.6,7622.0,2983.21,22637024.6,force_direct,,2018-06-06
567,1528329600,7679.4,7750.0,7630.0,7659.8,1975.6,15192838.68,force_direct,,2018-06-07
568,1528416000,7611.9,7700.0,7530.9,7679.4,2073.04,15801951.26,force_direct,,2018-06-08
569,1528502400,7495.1,7679.6,7455.1,7611.9,1276.82,9689429.33,force_direct,,2018-06-09
570,1528588800,6767.9,7496.8,6621.7,7495.1,7669.36,53586088.94,force_direct,,2018-06-10
571,1528675200,6877.0,6899.7,6629.0,6767.9,3811.62,25773426.55,force_direct,,2018-06-11
572,1528761600,6547.2,6885.6,6450.0,6877.0,4724.87,31558252.4,force_direct,,2018-06-12
573,1528848000,6294.2,6634.3,6122.1,6547.2,7130.95,45345815.87,force_direct,,2018-06-13
574,1528934400,6640.7,6734.8,6264.4,6294.2,7047.23,45818830.76,force_direct,,2018-06-14
575,1529020800,6387.6,6678.1,6355.1,6640.7,3927.77,25652095.1,force_direct,,2018-06-15
576,1529107200,6481.4,6550.0,6324.2,6387.6,2365.45,15261232.84,force_direct,,2018-06-16
577,1529193600,6440.8,6574.6,6425.0,6481.4,1638.48,10649870.97,force_direct,,2018-06-17
578,1529280000,6706.6,6800.0,6359.1,6440.8,3638.49,23925931.47,force_direct,,2018-06-18
579,1529366400,6740.2,6854.3,6658.6,6706.6,2759.39,18571722.06,force_direct,,2018-06-19
580,1529452800,6755.4,6814.0,6515.0,6740.2,3587.06,23959025.32,force_direct,,2018-06-20
581,1529539200,6716.1,6787.6,6679.0,6755.4,2106.25,14174017.77,force_direct,,2018-06-21
582,1529625600,6055.5,6725.3,5950.0,6716.1,8629.49,53966786.78,force_direct,,2018-06-22
583,1529712000,6154.1,6292.4,6034.7,6055.5,3564.59,21863416.89,force_direct,,2018-06-23
584,1529798400,6150.1,6275.0,5650.0,6154.1,9238.72,55344842.05,force_direct,,2018-06-24
585,1529884800,6245.5,6341.4,6066.0,6150.1,4188.53,26008072.7,force_direct,,2018-06-25
586,1529971200,6081.3,6278.8,6033.3,6245.5,3434.66,21200207.96,force_direct,,2018-06-26
587,1530057600,6134.2,6239.9,6000.0,6081.3,3991.59,24358773.9,force_direct,,2018-06-27
588,1530144000,5858.6,6161.1,5820.0,6134.2,3613.98,21762325.7,force_direct,,2018-06-28
589,1530230400,6196.9,6309.0,5787.7,5858.6,5131.95,30577335.55,force_direct,,2018-06-29
590,1530316800,6387.9,6525.0,6190.5,6196.9,3471.51,22133357.79,force_direct,,2018-06-30
591,1530403200,6345.8,6433.3,6254.3,6387.9,1940.49,12314268.86,force_direct,,2018-07-01
592,1530489600,6617.7,6678.7,6275.0,6345.8,3636.8,23736023.86,force_direct,,2018-07-02
593,1530576000,6495.5,6670.0,6467.6,6617.7,2754.88,18103787.3,force_direct,,2018-07-03
594,1530662400,6584.2,6790.0,6399.8,6495.5,3812.1,25103472.46,force_direct,,2018-07-04
595,1530748800,6526.2,6715.2,6450.0,6584.2,3319.76,21839799.93,force_direct,,2018-07-05
596,1530835200,6595.4,6639.2,6450.0,6526.2,2360.02,15452167.98,force_direct,,2018-07-06
597,1530921600,6755.1,6838.5,6503.2,6595.4,2229.46,14831882.92,force_direct,,2018-07-07
598,1531008000,6704.7,6777.1,6680.5,6755.1,1772.92,11941837.63,force_direct,,2018-07-08
599,1531094400,6662.5,6800.0,6610.0,6704.7,2209.59,14803316.2,force_direct,,2018-07-09
600,1531180800,6304.6,6684.2,6276.7,6662.5,4426.65,28541928.3,force_direct,,2018-07-10
601,1531267200,6377.9,6400.6,6279.0,6304.6,2466.39,15658246.92,force_direct,,2018-07-11
602,1531353600,6242.5,6378.0,6073.3,6377.9,4293.16,26591062.29,force_direct,,2018-07-12
603,1531440000,6214.9,6356.0,6126.1,6242.5,2996.31,18688835.15,force_direct,,2018-07-13
604,1531526400,6250.4,6329.5,6187.0,6214.9,1472.42,9195992.95,force_direct,,2018-07-14
605,1531612800,6335.4,6386.9,6234.5,6250.4,2274.53,14400736.93,force_direct,,2018-07-15
606,1531699200,6727.0,6750.0,6328.0,6335.4,5254.48,34481828.37,force_direct,,2018-07-16
607,1531785600,7316.9,7475.0,6667.1,6727.0,7189.75,50891733.61,force_direct,,2018-07-17
608,1531872000,7367.4,7599.0,7234.6,7316.9,6061.27,44962688.39,force_direct,,2018-07-18
609,1531958400,7472.3,7548.8,7280.8,7367.4,4114.21,30512006.33,force_direct,,2018-07-19
610,1532044800,7320.0,7670.5,7238.8,7472.3,5351.46,39715551.22,force_direct,,2018-07-20
611,1532131200,7396.7,7447.9,7200.3,7320.0,2408.93,17640463.15,force_direct,,2018-07-21
612,1532217600,7401.1,7581.9,7320.0,7396.7,2554.54,19038059.12,force_direct,,2018-07-22
613,1532304000,7720.0,7844.9,7375.8,7401.1,5418.04,41614357.33,force_direct,,2018-07-23
614,1532390400,8401.8,8491.1,7695.0,7720.0,8313.91,67579912.64,force_direct,,2018-07-24
615,1532476800,8166.0,8496.6,8062.1,8401.8,5754.8,47439488.09,force_direct,,2018-07-25
616,1532563200,7925.0,8315.0,7840.0,8166.0,5606.15,45411174.95,force_direct,,2018-07-26
617,1532649600,8177.0,8274.8,7800.5,7925.0,5530.02,44301643.9,force_direct,,2018-07-27
618,1532736000,8230.8,8250.0,8072.0,8177.0,1775.35,14506907.39,force_direct,,2018-07-28
619,1532822400,8213.5,8290.2,8125.0,8230.8,1714.22,14079397.93,force_direct,,2018-07-29
620,1532908800,8170.0,8274.9,7850.1,8213.5,4501.07,36331209.39,force_direct,,2018-07-30
621,1532995200,7726.0,8170.0,7634.8,8170.0,5451.55,42637335.41,force_direct,,2018-07-31
622,1533081600,7604.1,7757.7,7423.0,7726.0,4418.98,33402095.45,force_direct,,2018-08-01
623,1533168000,7534.8,7700.0,7455.7,7604.1,3842.82,29054250.04,force_direct,,2018-08-02
624,1533254400,7415.0,7534.8,7254.6,7534.8,5256.11,38867189.16,force_direct,,2018-08-03
625,1533340800,7024.5,7485.9,6927.0,7415.0,4985.95,35634274.86,force_direct,,2018-08-04
626,1533427200,7026.9,7088.4,6880.1,7024.5,3309.97,23149466.96,force_direct,,2018-08-05
627,1533513600,6935.7,7159.9,6833.0,7026.9,3152.51,21982992.47,force_direct,,2018-08-06
628,1533600000,6717.8,7149.0,6659.9,6935.7,6505.5,45042696.31,force_direct,,2018-08-07
629,1533686400,6275.9,6717.8,6120.0,6717.8,9468.23,60523770.56,force_direct,,2018-08-08
630,1533772800,6536.0,6630.5,6179.1,6275.9,5942.17,38175637.9,force_direct,,2018-08-09
631,1533859200,6141.5,6579.1,6010.0,6536.0,7526.91,47487206.71,force_direct,,2018-08-10
632,1533945600,6231.8,6491.1,5969.6,6141.5,7124.78,44379825.64,force_direct,,2018-08-11
633,1534032000,6312.2,6478.0,6158.5,6231.8,4546.98,28720277.57,force_direct,,2018-08-12
634,1534118400,6250.0,6544.7,6142.5,6312.2,5762.25,36561140.41,force_direct,,2018-08-13
635,1534204800,6196.8,6789.8,5890.0,6250.0,10247.32,62337255.19,force_direct,,2018-08-14
636,1534291200,6269.5,6649.0,6186.0,6196.8,8070.75,51651433.27,force_direct,,2018-08-15
637,1534377600,6316.0,6491.8,6213.0,6269.5,4760.21,30214762.92,force_direct,,2018-08-16
638,1534464000,6589.2,6596.7,6289.1,6316.0,3812.13,24686029.3,force_direct,,2018-08-17
639,1534550400,6400.0,6615.8,6301.6,6589.2,3129.26,20165506.7,force_direct,,2018-08-18
640,1534636800,6475.1,6546.9,6317.2,6400.0,1721.79,11061115.49,force_direct,,2018-08-19
641,1534723200,6257.2,6520.0,6224.0,6475.1,3787.35,24144889.03,force_direct,,2018-08-20
642,1534809600,6475.5,6500.0,6241.4,6257.2,3181.62,20364787.72,force_direct,,2018-08-21
643,1534896000,6359.8,6916.5,6210.0,6475.5,8206.75,53984403.13,force_direct,,2018-08-22
644,1534982400,6527.2,6578.2,6329.2,6359.8,3430.69,22105903.56,force_direct,,2018-08-23
645,1535068800,6693.3,6748.0,6451.1,6527.2,3113.09,20499607.42,force_direct,,2018-08-24
646,1535155200,6732.3,6795.0,6660.6,6693.3,2077.43,13967799.13,force_direct,,2018-08-25
647,1535241600,6710.0,6775.0,6560.4,6732.3,2027.19,13526201.54,force_direct,,2018-08-26
648,1535328000,6909.0,6949.8,6648.1,6710.0,3181.26,21519581.9,force_direct,,2018-08-27
649,1535414400,7076.7,7133.7,6860.0,6909.0,5196.82,36431643.21,force_direct,,2018-08-28
650,1535500800,7022.7,7120.0,6886.6,7076.7,2919.75,20512301.82,force_direct,,2018-08-29
651,1535587200,6983.1,7060.0,6776.9,7022.7,4731.63,32667903.02,force_direct,,2018-08-30
652,1535673600,7015.8,7085.9,6888.0,6983.1,3499.1,24445909.25,force_direct,,2018-08-31
653,1535760000,7191.3,7254.0,7014.7,7015.8,2912.77,20821957.3,force_direct,,2018-09-01
654,1535846400,7294.7,7331.1,7127.5,7191.3,3385.45,24553525.5,force_direct,,2018-09-02
655,1535932800,7256.1,7329.9,7183.5,7294.7,2218.56,16104384.95,force_direct,,2018-09-03
656,1536019200,7359.3,7405.9,7219.2,7256.1,2791.71,20477814.88,force_direct,,2018-09-04
657,1536105600,6686.6,7389.4,6638.8,7359.3,7620.38,53296661.2,force_direct,,2018-09-05
658,1536192000,6494.8,6702.3,6250.0,6686.6,9593.0,61639418.85,force_direct,,2018-09-06
659,1536278400,6397.6,6524.8,6318.8,6494.8,3235.08,20814114.84,force_direct,,2018-09-07
660,1536364800,6183.2,6457.7,6073.9,6397.6,3871.53,24143355.55,force_direct,,2018-09-08
661,1536451200,6230.9,6459.4,6137.6,6183.2,3636.6,22955701.16,force_direct,,2018-09-09
662,1536537600,6304.5,6371.3,6230.9,6230.9,3377.45,21229256.33,force_direct,,2018-09-10
663,1536624000,6282.3,6410.9,6162.4,6304.5,3535.83,22204023.19,force_direct,,2018-09-11
664,1536710400,6319.5,6366.4,6195.0,6282.3,2970.82,18652012.55,force_direct,,2018-09-12
665,1536796800,6487.1,6595.9,6319.5,6319.5,5151.58,33369523.46,force_direct,,2018-09-13
666,1536883200,6482.9,6599.8,6388.0,6487.1,4004.84,26039810.23,force_direct,,2018-09-14
667,1536969600,6520.0,6568.4,6465.2,6482.9,1289.28,8401857.92,force_direct,,2018-09-15
668,1537056000,6497.9,6520.1,6342.8,6520.0,1667.34,10777292.6,force_direct,,2018-09-16
669,1537142400,6250.0,6532.1,6202.2,6497.9,5043.66,31953947.0,force_direct,,2018-09-17
670,1537228800,6330.5,6384.9,6225.0,6250.0,3232.4,20384143.92,force_direct,,2018-09-18
671,1537315200,6392.1,6574.0,6102.6,6330.5,4789.6,30388848.41,force_direct,,2018-09-19
672,1537401600,6491.2,6547.2,6339.2,6392.1,3697.3,23778444.09,force_direct,,2018-09-20
673,1537488000,6755.3,6819.5,6480.0,6491.2,5724.55,38192228.0,force_direct,,2018-09-21
674,1537574400,6717.0,6836.4,6625.1,6755.3,3104.94,20822707.48,force_direct,,2018-09-22
675,1537660800,6700.0,6768.0,6660.1,6717.0,1383.41,9275720.26,force_direct,,2018-09-23
676,1537747200,6579.2,6719.9,6545.0,6700.0,3893.19,25795562.3,force_direct,,2018-09-24
677,1537833600,6435.0,6580.0,6318.5,6579.2,5070.31,32564829.96,force_direct,,2018-09-25
678,1537920000,6453.5,6540.7,6372.0,6435.0,3269.63,21186720.69,force_direct,,2018-09-26
679,1538006400,6683.8,6730.0,6430.9,6453.5,4768.63,31304585.52,force_direct,,2018-09-27
680,1538092800,6622.3,6796.2,6529.4,6683.8,4522.32,30127707.7,force_direct,,2018-09-28
681,1538179200,6582.7,6622.3,6450.1,6622.3,2152.44,14071804.44,force_direct,,2018-09-29
682,1538265600,6604.1,6641.0,6518.0,6582.7,1173.04,7727043.26,force_direct,,2018-09-30
683,1538352000,6572.6,6633.3,6490.2,6604.1,1863.91,12236505.33,force_direct,,2018-10-01
684,1538438400,6500.0,6597.0,6436.2,6572.6,3054.79,19928501.47,force_direct,,2018-10-02
685,1538524800,6463.9,6521.1,6397.6,6500.0,5144.88,33288673.95,force_direct,,2018-10-03
686,1538611200,6547.4,6598.9,6461.0,6463.9,2018.74,13225345.19,force_direct,,2018-10-04
687,1538697600,6580.1,6666.6,6494.1,6547.4,2486.39,16336808.56,force_direct,,2018-10-05
688,1538784000,6550.0,6599.0,6532.0,6580.1,857.01,5620801.91,force_direct,,2018-10-06
689,1538870400,6570.5,6584.2,6488.3,6550.0,1022.6,6684716.47,force_direct,,2018-10-07
690,1538956800,6610.0,6688.3,6545.0,6570.5,2498.52,16509853.74,force_direct,,2018-10-08
691,1539043200,6585.1,6618.5,6555.6,6610.0,1365.64,8990300.0,force_direct,,2018-10-09
692,1539129600,6530.5,6589.1,6441.8,6585.1,2486.36,16184762.99,force_direct,,2018-10-10
693,1539216000,6150.1,6530.5,6091.2,6530.5,7094.17,44104670.27,force_direct,,2018-10-11
694,1539302400,6192.2,6238.5,6110.0,6150.1,1675.05,10377230.21,force_direct,,2018-10-12
695,1539388800,6197.9,6219.1,6171.7,6192.2,922.97,5722076.68,force_direct,,2018-10-13
696,1539475200,6181.8,6289.9,6150.0,6197.9,1237.48,7705735.46,force_direct,,2018-10-14
697,1539561600,6438.5,6820.0,6151.0,6181.8,11354.7,73236367.34,force_direct,,2018-10-15
698,1539648000,6460.4,6490.0,6391.5,6438.5,3309.33,21318112.85,force_direct,,2018-10-16
699,1539734400,6442.5,6469.8,6411.9,6460.4,1684.01,10842363.71,force_direct,,2018-10-17
700,1539820800,6395.4,6487.9,6344.6,6442.5,1781.84,11429381.84,force_direct,,2018-10-18
701,1539907200,6384.2,6406.8,6352.5,6395.4,1146.68,7316937.73,force_direct,,2018-10-19
702,1539993600,6412.3,6429.7,6360.1,6384.2,778.71,4985137.69,force_direct,,2018-10-20
703,1540080000,6410.0,6457.8,6399.2,6412.3,942.94,6065656.71,force_direct,,2018-10-21
704,1540166400,6409.6,6428.7,6367.8,6410.0,1288.68,8254230.44,force_direct,,2018-10-22
705,1540252800,6394.4,6418.0,6356.2,6409.6,2065.88,13208949.9,force_direct,,2018-10-23
706,1540339200,6413.9,6466.0,6392.7,6394.4,1504.14,9668103.64,force_direct,,2018-10-24
707,1540425600,6393.0,6419.7,6356.0,6413.9,1482.46,9484960.69,force_direct,,2018-10-25
708,1540512000,6409.3,6450.0,6378.9,6393.0,1463.49,9372414.5,force_direct,,2018-10-26
709,1540598400,6410.4,6422.3,6385.0,6409.3,646.46,4140804.53,force_direct,,2018-10-27
710,1540684800,6408.1,6433.6,6388.0,6410.4,773.32,4957161.69,force_direct,,2018-10-28
711,1540771200,6266.3,6423.0,6201.0,6408.1,3557.39,22434488.61,force_direct,,2018-10-29
712,1540857600,6275.0,6299.4,6242.0,6266.3,4933.0,30934611.18,force_direct,,2018-10-30
713,1540944000,6307.5,6377.0,6205.0,6275.0,3043.43,19109317.37,force_direct,,2018-10-31
714,1541030400,6339.9,6367.7,6290.6,6307.5,1769.8,11176012.36,force_direct,,2018-11-01
715,1541116800,6346.2,6378.3,6318.2,6339.9,1764.99,11209736.56,force_direct,,2018-11-02
716,1541203200,6331.4,6347.6,6300.6,6346.2,682.87,4320355.73,force_direct,,2018-11-03
717,1541289600,6419.9,6471.6,6316.3,6331.4,1748.31,11195489.03,force_direct,,2018-11-04
718,1541376000,6405.9,6443.3,6370.2,6419.9,1246.87,7983638.87,force_direct,,2018-11-05
719,1541462400,6451.3,6455.2,6390.2,6405.9,2069.32,13285969.68,force_direct,,2018-11-06
720,1541548800,6503.3,6552.9,6448.6,6451.3,2678.53,17431415.78,force_direct,,2018-11-07
721,1541635200,6408.8,6515.7,6380.6,6503.3,2222.69,14328412.55,force_direct,,2018-11-08
722,1541721600,6335.4,6419.7,6310.0,6408.8,2192.62,13964518.8,force_direct,,2018-11-09
723,1541808000,6349.0,6375.0,6331.6,6335.4,700.43,4452520.26,force_direct,,2018-11-10
724,1541894400,6358.2,6364.5,6275.1,6349.0,757.31,4791984.28,force_direct,,2018-11-11
725,1541980800,6327.3,6385.0,6290.8,6358.2,2245.02,14256107.24,force_direct,,2018-11-12
726,1542067200,6260.0,6329.1,6250.0,6327.3,2535.3,15939822.02,force_direct,,2018-11-13
727,1542153600,5600.9,6300.0,5330.0,6260.0,15801.64,90638921.27,force_direct,,2018-11-14
728,1542240000,5570.6,5647.8,5206.1,5600.9,10784.51,58868344.32,force_direct,,2018-11-15
729,1542326400,5514.4,5610.0,5413.0,5570.6,4400.76,24324190.38,force_direct,,2018-11-16
730,1542412800,5499.3,5549.5,5457.2,5514.4,2195.12,12044671.96,force_direct,,2018-11-17
731,1542499200,5560.9,5698.0,5499.3,5499.3,1993.5,11073050.39,force_direct,,2018-11-18
732,1542585600,4741.2,5563.5,4700.0,5560.9,16745.73,85107054.26,force_direct,,2018-11-19
733,1542672000,4361.4,4891.9,4028.8,4741.2,24335.57,108631050.66,force_direct,,2018-11-20
734,1542758400,4548.2,4635.7,4240.9,4361.4,11087.68,49277601.66,force_direct,,2018-11-21
735,1542844800,4262.6,4589.9,4070.0,4548.2,6504.18,28819943.93,force_direct,,2018-11-22
736,1542931200,4286.4,4364.8,4089.4,4262.6,9319.25,39449948.68,force_direct,,2018-11-23
737,1543017600,3780.0,4373.2,3685.0,4286.4,10821.73,43042068.94,force_direct,,2018-11-24
738,1543104000,3932.9,4126.9,3456.0,3780.0,19692.95,74085902.54,force_direct,,2018-11-25
739,1543190400,3727.1,4067.8,3516.1,3932.9,18383.36,69311915.82,force_direct,,2018-11-26
740,1543276800,3770.7,3829.0,3561.6,3727.1,11637.03,43114936.67,force_direct,,2018-11-27
741,1543363200,4219.8,4397.6,3770.7,3770.7,16240.44,66777587.52,force_direct,,2018-11-28
742,1543449600,4241.9,4441.0,4066.0,4219.8,11169.33,47291802.75,force_direct,,2018-11-29
743,1543536000,3969.4,4300.0,3856.9,4241.9,14588.9,58912566.76,force_direct,,2018-11-30
744,1543622400,4138.4,4286.6,3905.7,3969.4,7217.51,29712158.44,force_direct,,2018-12-01
745,1543708800,4101.9,4262.9,4025.1,4138.4,5907.11,24355110.74,force_direct,,2018-12-02
746,1543795200,3832.7,4117.0,3732.6,4101.9,10835.58,42225804.18,force_direct,,2018-12-03
747,1543881600,3904.7,4059.3,3728.7,3832.7,9298.12,36230811.17,force_direct,,2018-12-04
748,1543968000,3694.3,3916.3,3653.0,3904.7,8825.55,33374358.3,force_direct,,2018-12-05
749,1544054400,3435.5,3851.1,3412.0,3694.3,18686.81,68212163.18,force_direct,,2018-12-06
750,1544140800,3379.3,3600.0,3208.0,3435.5,21254.67,71550797.99,force_direct,,2018-12-07
751,1544227200,3396.9,3498.9,3251.3,3379.3,9218.83,31147572.36,force_direct,,2018-12-08
752,1544313600,3539.5,3636.0,3359.9,3396.9,8558.6,30006980.1,force_direct,,2018-12-09
753,1544400000,3408.0,3596.0,3348.7,3539.5,8249.35,28491342.57,force_direct,,2018-12-10
754,1544486400,3348.1,3441.1,3294.5,3408.0,7040.13,23638259.29,force_direct,,2018-12-11
755,1544572800,3435.2,3489.4,3323.6,3348.1,7305.35,24918795.97,force_direct,,2018-12-12
756,1544659200,3260.0,3438.2,3217.7,3435.2,10912.66,36285091.98,force_direct,,2018-12-13
757,1544745600,3194.9,3308.6,3134.0,3260.0,11696.61,37595737.41,force_direct,,2018-12-14
758,1544832000,3180.1,3225.0,3120.0,3194.9,5329.49,16886679.6,force_direct,,2018-12-15
759,1544918400,3189.7,3265.0,3159.0,3180.1,4498.0,14485716.88,force_direct,,2018-12-16
760,1545004800,3502.0,3587.9,3184.0,3189.7,18346.05,62584264.99,force_direct,,2018-12-17
761,1545091200,3669.1,3690.9,3433.9,3502.0,11681.48,41364650.45,force_direct,,2018-12-18
762,1545177600,3683.6,3920.0,3645.6,3669.1,23739.01,89281954.0,force_direct,,2018-12-19
763,1545264000,4074.4,4178.0,3651.0,3683.6,21323.95,84516578.56,force_direct,,2018-12-20
764,1545350400,3838.5,4164.0,3769.2,4074.4,16054.61,63631567.84,force_direct,,2018-12-21
765,1545436800,3981.3,4022.6,3788.3,3838.5,9708.11,37624002.37,force_direct,,2018-12-22
766,1545523200,3940.2,4062.5,3910.0,3981.3,6944.34,27614847.51,force_direct,,2018-12-23
767,1545609600,4033.6,4239.9,3940.2,3940.2,14223.36,58550965.38,force_direct,,2018-12-24
768,1545696000,3778.5,4040.0,3671.5,4033.6,12411.72,46941036.45,force_direct,,2018-12-25
769,1545782400,3808.2,3860.0,3680.2,3778.5,8782.86,33162729.27,force_direct,,2018-12-26
770,1545868800,3588.6,3840.0,3565.9,3808.2,8147.54,29941347.79,force_direct,,2018-12-27
771,1545955200,3890.5,4028.6,3575.0,3588.6,10992.83,41533724.86,force_direct,,2018-12-28
772,1546041600,3725.0,3952.9,3645.0,3890.5,6072.92,23425318.48,force_direct,,2018-12-29
773,1546128000,3832.4,3871.6,3681.0,3725.0,5832.3,22098685.96,force_direct,,2018-12-30
774,1546214400,3691.9,3837.0,3621.6,3832.4,6305.75,23541401.36,force_direct,,2018-12-31
775,1546300800,3820.1,4499.3,3643.7,3691.9,5422.74,20531152.95,force_direct,,2019-01-01
776,1546387200,3886.2,3920.0,3767.2,3820.1,5737.27,22054330.72,force_direct,,2019-01-02
777,1546473600,3786.5,3895.5,3721.9,3886.2,5534.42,21155226.11,force_direct,,2019-01-03
778,1546560000,3823.7,3856.9,3728.8,3786.5,5078.93,19236735.65,force_direct,,2019-01-04
779,1546646400,3796.6,3874.7,3772.1,3823.7,3545.83,13598988.21,force_direct,,2019-01-05
780,1546732800,4041.1,4083.9,3760.4,3796.6,7955.06,31523155.35,force_direct,,2019-01-06
781,1546819200,4005.3,4078.9,3965.0,4041.1,5303.55,21323729.17,force_direct,,2019-01-07
782,1546905600,3992.9,4113.9,3935.0,4005.3,8107.07,32579003.91,force_direct,,2019-01-08
783,1546992000,3999.9,4039.8,3966.0,3992.9,5461.97,21887773.11,force_direct,,2019-01-09
784,1547078400,3623.5,4035.5,3550.0,3999.9,13262.15,49755269.68,force_direct,,2019-01-10
